order_id,customer_id,order_date,status,region_code
O000855,C0223,2026-05-02 16:02:05,PLACED,SOUTH
O000856,C0224,2024-09-07 02:33:59,PLACED,EAST
O000857,C0224,2025-06-05 06:27:25,DELIVERED,EAST
O000858,C0224,2025-07-23 23:30:53,SHIPPED,EAST
O000859,C0224,2025-09-24 20:31:35,PLACED,EAST
O000860,C0224,2026-01-20 02:02:34,DELIVERED,EAST
O000861,C0224,2026-01-27 00:00:45,DELIVERED,EAST
O000862,C0224,2026-02-10 16:30:45,CANCELLED,EAST
O000863,C0224,2026-03-12 19:02:38,DELIVERED,EAST
O000864,C0224,2026-03-28 06:20:40,SHIPPED,WEST
O000865,C0224,2026-05-19 05:49:58,RETURNED,EAST
O000866,C0224,2026-05-28 05:38:57,SHIPPED,EAST
O000867,C0225,2023-04-30 11:34:09,SHIPPED,NORTH
O000868,C0225,2024-03-15 22:31:49,SHIPPED,EAST
O000869,C0225,2024-04-18 02:34:05,RETURNED,NORTH
O000870,C0225,2024-05-21 14:16:51,CANCELLED,NORTH
O000871,,2024-10-08 21:19:36,DELIVERED,NORTH
O000872,C0225,2024-10-11 06:46:34,PLACED,NORTH
O000873,C0225,2025-01-27 00:00:00,DELIVERED,NORTH
O000874,C0225,2025-06-26 00:00:00,RETURNED,NORTH
O000875,C0226,2025-09-30 04:13:56,PLACED,SOUTH
O000876,C0226,2026-06-20 10:30:29,SHIPPED,SOUTH
O000877,C0227,2023-11-04 00:58:08,PLACED,SOUTH
O000878,C0227,2024-11-08 09:31:42,DELIVERED,SOUTH
O000879,C0227,2025-11-21 00:47:05,DELIVERED,SOUTH
O000880,C0228,2024-12-22 15:47:04,SHIPPED,CENTRAL
O000881,C0228,2025-07-15 13:04:57,SHIPPED,CENTRAL
O000882,C0228,2026-04-25 11:38:48,PLACED,CENTRAL
O000883,C0229,2023-12-01 20:06:49,DELIVERED,WEST
O000884,C0229,2024-02-09 08:50:07,SHIPPED,WEST
O000885,C0229,2026-06-25 05:21:54,SHIPPED,WEST
O000886,C0230,2025-07-08 15:27:53,DELIVERED,CENTRAL
O000887,,2026-01-13 00:00:00,DELIVERED,CENTRAL
O000888,C0231,2024-12-03 22:49:31,DELIVERED,EAST
O000889,C0231,2025-01-27 15:06:33,SHIPPED,EAST
O000890,C0231,2025-04-26 12:05:59,SHIPPED,EAST
O000891,C0231,2025-09-01 09:20:43,DELIVERED,EAST
O000892,,2025-08-13 21:16:29,DELIVERED,WEST
O000893,C0232,2025-11-18 19:31:11,PLACED,WEST
O000894,C0233,2025-06-07 00:58:38,CANCELLED,EAST
O000895,,2025-10-03 23:11:54,CANCELLED,SOUTH
O000896,C0233,2025-11-30 06:48:42,DELIVERED,EAST
O000897,C0233,2026-06-27 21:36:31,SHIPPED,EAST
O000898,C0234,2024-12-01 19:17:50,SHIPPED,EAST
O000899,C0235,2025-07-23 04:58:01,RETURNED,WEST
O000900,C0235,2026-03-28 12:30:08,DELIVERED,WEST
O000901,C0236,2024-03-15 16:08:44,DELIVERED,EAST
O000902,C0236,2026-02-19 06:07:38,DELIVERED,EAST
O000903,C0237,2024-09-06 08:23:09,SHIPPED,WEST
O000904,C0237,2024-12-05 22:33:43,DELIVERED,WEST
O000905,C0237,2025-06-13 04:12:07,SHIPPED,WEST
O000906,C0237,2025-07-07 04:44:58,DELIVERED,WEST
O000907,C0237,2025-12-20 04:06:49,SHIPPED,EAST
O000908,C0237,2026-01-04 04:10:01,RETURNED,WEST
O000909,,2024-06-02 11:25:06,PLACED,SOUTH
O000910,C0238,2024-07-16 10:31:22,RETURNED,SOUTH
O000911,C0238,2024-09-29 13:32:37,DELIVERED,SOUTH
O000912,C0238,2025-03-16 11:06:53,DELIVERED,SOUTH
O000913,C0238,2025-04-07 16:04:26,DELIVERED,SOUTH
O000914,C0238,2025-04-08 08:40:05,PLACED,SOUTH
O000915,C0238,2025-11-30 19:31:18,RETURNED,SOUTH
O000916,C0238,2025-12-09 11:05:03,DELIVERED,SOUTH
O000917,C0238,2026-01-23 03:16:04,DELIVERED,SOUTH
O000918,C0238,2026-05-20 15:30:22,SHIPPED,SOUTH
O000919,C0239,2023-07-20 23:03:17,SHIPPED,NORTH
O000920,C0239,2023-09-02 07:05:01,SHIPPED,NORTH
O000921,C0239,2024-05-16 18:12:43,PLACED,NORTH
O000922,C0239,2024-06-10 22:32:58,SHIPPED,CENTRAL
O000923,C0240,2023-07-19 02:49:32,SHIPPED,EAST
O000924,C0240,2024-06-20 11:20:17,SHIPPED,CENTRAL
O000925,C0240,2025-02-15 18:09:46,SHIPPED,CENTRAL
O000926,C0240,2026-02-28 00:54:32,PLACED,CENTRAL
O000927,C0241,2025-06-09 08:37:01,PLACED,SOUTH
O000928,C0241,2026-04-13 21:30:59,DELIVERED,SOUTH
O000929,C0242,2023-10-27 06:13:46,PLACED,SOUTH
O000930,C0242,2025-03-24 14:07:38,DELIVERED,SOUTH
O000931,C0243,2023-06-07 07:57:21,PLACED,CENTRAL
O000932,C0244,2025-08-13 03:38:24,CANCELLED,SOUTH
O000933,C0244,2026-05-12 19:20:25,SHIPPED,SOUTH
O000934,C0245,2023-03-10 00:59:13,RETURNED,SOUTH
O000935,,2025-03-25 00:00:00,DELIVERED,CENTRAL
O000936,C0245,2025-08-11 12:43:52,DELIVERED,SOUTH
O000937,C0245,2026-03-12 20:38:53,CANCELLED,SOUTH
O000938,C0246,2023-12-30 00:00:00,SHIPPED,EAST
O000939,C0246,2024-09-16 21:31:42,CANCELLED,EAST
O000940,C0246,2024-10-15 15:39:01,PLACED,EAST
O000941,C0246,2024-12-19 09:52:20,DELIVERED,SOUTH
O000942,C0246,2025-01-14 07:35:22,RETURNED,NORTH
O000943,C0246,2025-10-17 08:40:46,PLACED,EAST
O000944,C0247,2026-01-01 00:00:00,DELIVERED,WEST
O000945,C0247,2026-04-01 06:12:00,SHIPPED,WEST
O000946,C0247,2026-04-30 10:09:24,DELIVERED,WEST
O000947,C0247,2026-06-25 12:15:26,RETURNED,WEST
O000948,C0248,2025-02-20 16:41:18,SHIPPED,SOUTH
O000949,C0248,2025-07-29 11:47:14,DELIVERED,SOUTH
O000950,C0248,2026-01-10 12:38:12,DELIVERED,SOUTH
O000951,C0249,2024-07-14 00:05:49,RETURNED,EAST
O000952,C0249,2025-03-10 01:27:31,DELIVERED,EAST
O000953,C0250,2025-11-06 22:26:04,DELIVERED,CENTRAL
O000954,C0250,2026-01-30 18:00:05,SHIPPED,EAST
O000955,C0251,2023-05-24 07:45:08,DELIVERED,SOUTH
O000956,C0251,2023-09-13 23:14:19,RETURNED,SOUTH
O000957,C0251,2024-09-13 19:12:06,PLACED,SOUTH
O000958,C0251,2024-10-04 01:19:52,DELIVERED,EAST
O000959,C0251,2025-02-18 21:21:25,PLACED,WEST
O000960,C0251,2025-05-29 11:23:29,DELIVERED,SOUTH
O000961,C0252,2024-10-06 15:18:13,PLACED,CENTRAL
O000962,C0252,2025-08-26 18:49:38,DELIVERED,CENTRAL
O000963,C0252,2025-10-12 23:23:35,SHIPPED,CENTRAL
O000964,C0252,2025-12-09 14:48:30,SHIPPED,SOUTH
O000965,C0252,2026-06-19 04:02:10,SHIPPED,NORTH
O000966,C0253,2023-05-08 06:00:10,PLACED,NORTH
O000967,C0253,2024-08-15 07:37:38,CANCELLED,NORTH
O000968,C0253,2025-11-24 21:31:12,DELIVERED,NORTH
O000969,C0253,2025-12-21 19:03:34,DELIVERED,NORTH
O000970,C0253,2026-02-02 00:00:00,CANCELLED,NORTH
O000971,C0254,2023-08-16 20:48:19,SHIPPED,EAST
O000972,C0255,2024-11-27 21:20:53,RETURNED,NORTH
O000973,,2025-08-09 12:30:49,DELIVERED,NORTH
O000974,C0255,2025-10-06 00:26:23,PLACED,NORTH
O000975,C0256,2023-08-21 09:34:50,SHIPPED,SOUTH
O000976,C0256,2025-09-04 07:15:31,DELIVERED,CENTRAL
O000977,C0257,2024-01-05 22:43:46,DELIVERED,NORTH
O000978,C0258,2023-04-09 06:16:02,DELIVERED,WEST
O000979,C0259,2026-01-05 22:08:49,DELIVERED,SOUTH
O000980,C0260,2023-10-19 15:11:25,DELIVERED,NORTH
O000981,C0260,2023-10-27 18:32:00,SHIPPED,NORTH
O000982,C0260,2025-08-09 22:37:36,SHIPPED,CENTRAL
O000983,,2024-12-08 01:17:08,DELIVERED,SOUTH
O000984,C0261,2026-06-28 12:21:26,CANCELLED,NORTH
O000985,C0262,2023-01-26 20:37:33,CANCELLED,NORTH
O000986,C0263,2025-06-23 02:44:51,CANCELLED,EAST
O000987,C0263,2025-12-24 19:41:21,SHIPPED,EAST
O000988,C0264,2026-01-03 00:43:47,SHIPPED,SOUTH
O000989,C0264,2026-01-08 19:15:25,DELIVERED,SOUTH
O000990,C0265,2023-07-29 00:00:00,CANCELLED,WEST
O000991,C0265,2024-05-24 15:43:32,DELIVERED,WEST
O000992,C0265,2024-06-15 21:48:54,DELIVERED,WEST
O000993,C0265,2025-09-10 09:56:37,SHIPPED,WEST
O000994,,2023-12-14 22:59:02,PLACED,NORTH
O000995,C0266,2026-01-22 13:32:28,SHIPPED,CENTRAL
O000996,C0267,2025-04-23 22:14:07,DELIVERED,NORTH
O000997,C0267,2026-02-13 09:03:34,SHIPPED,NORTH
O000998,C0267,2026-02-27 10:50:45,DELIVERED,WEST
O000999,C0267,2026-03-05 11:20:16,SHIPPED,NORTH
O001000,C0268,2025-04-25 07:09:21,PLACED,EAST
O001001,C0269,2024-11-10 00:00:04,PLACED,WEST
O001002,C0269,2025-10-14 14:19:23,DELIVERED,EAST
O001003,C0270,2025-10-20 23:48:10,PLACED,EAST
O001004,C0270,2026-06-10 04:31:19,DELIVERED,SOUTH
O001005,C0270,2026-06-20 06:06:06,DELIVERED,EAST
O001006,C0271,2023-05-03 23:30:16,DELIVERED,SOUTH
O001007,C0271,2023-09-12 04:38:25,DELIVERED,SOUTH
O001008,C0271,2023-12-16 17:11:09,SHIPPED,SOUTH
O001009,C0271,2024-05-10 08:25:34,PLACED,SOUTH
O001010,C0271,2024-07-04 12:10:28,PLACED,SOUTH
O001011,C0271,2024-09-25 10:11:18,DELIVERED,WEST
O001012,C0271,2024-09-29 02:45:10,PLACED,EAST
O001013,C0271,2025-03-15 03:48:25,SHIPPED,SOUTH
O001014,C0271,2025-06-13 13:14:13,DELIVERED,SOUTH
O001015,C0271,2025-11-17 23:42:49,DELIVERED,SOUTH
O001016,C0271,2026-03-25 06:23:57,DELIVERED,SOUTH
O001017,C0272,2023-05-05 10:42:33,SHIPPED,EAST
O001018,C0272,2024-11-26 20:09:03,PLACED,EAST
O001019,C0273,2023-09-17 19:56:39,RETURNED,EAST
O001020,C0273,2025-07-22 23:33:16,DELIVERED,EAST
O001021,C0274,2025-10-21 17:31:29,PLACED,EAST
O001022,C0274,2026-02-26 21:35:33,DELIVERED,EAST
O001023,C0274,2026-04-12 10:10:47,SHIPPED,EAST
O001024,C0274,2026-06-27 19:24:42,CANCELLED,EAST
O001025,C0275,2024-07-18 13:28:02,SHIPPED,SOUTH
O001026,C0275,2026-02-13 18:04:30,RETURNED,SOUTH
O001027,C0276,2023-04-28 07:27:25,PLACED,SOUTH
O001028,C0276,2023-06-16 14:36:13,DELIVERED,SOUTH
O001029,C0276,2023-09-03 00:41:20,SHIPPED,SOUTH
O001030,C0276,2024-03-14 09:52:21,CANCELLED,SOUTH
O001031,C0276,2024-12-01 17:42:58,DELIVERED,SOUTH
O001032,C0276,2025-04-10 20:34:23,SHIPPED,SOUTH
O001033,C0276,2025-08-12 07:42:54,DELIVERED,SOUTH
O001034,C0276,2026-05-13 19:54:56,PLACED,SOUTH
O001035,C0277,2025-05-31 06:37:13,DELIVERED,EAST
O001036,C0277,2025-07-13 18:01:08,RETURNED,SOUTH
O001037,C0277,2025-12-01 23:07:37,DELIVERED,SOUTH
O001038,C0277,2025-12-25 18:49:51,CANCELLED,SOUTH
O001039,C0277,2026-03-20 22:59:54,PLACED,SOUTH
O001040,C0277,2026-05-16 04:23:47,PLACED,SOUTH
O001041,C0278,2025-09-16 14:46:51,DELIVERED,CENTRAL
O001042,,2026-03-30 03:45:58,DELIVERED,NORTH
O001043,,2026-06-15 21:59:09,DELIVERED,CENTRAL
O001044,C0279,2024-05-04 01:25:57,DELIVERED,SOUTH
O001045,C0279,2025-10-12 00:00:00,CANCELLED,SOUTH
O001046,C0279,2025-12-08 16:23:19,PLACED,SOUTH
O001047,C0280,2025-02-14 11:54:34,RETURNED,CENTRAL
O001048,C0280,2026-02-20 05:27:11,DELIVERED,NORTH
O001049,C0280,2026-03-13 14:11:40,DELIVERED,CENTRAL
O001050,C0280,2026-06-03 02:52:53,DELIVERED,CENTRAL
O001051,C0281,2026-02-22 19:10:18,DELIVERED,CENTRAL
O001052,C0281,2026-05-11 02:19:31,SHIPPED,CENTRAL
O001053,,2026-06-20 13:52:09,SHIPPED,CENTRAL
O001054,C0282,2023-07-11 00:58:06,DELIVERED,NORTH
O001055,C0282,2024-08-30 00:00:00,RETURNED,NORTH
O001056,,2024-10-05 22:14:05,DELIVERED,NORTH
O001057,C0282,2025-08-18 16:47:52,DELIVERED,NORTH
O001058,C0282,2025-08-26 00:00:00,SHIPPED,CENTRAL
O001059,C0283,2025-01-16 16:26:49,PLACED,EAST
O001060,C0284,2024-04-11 17:19:25,DELIVERED,SOUTH
O001061,C0284,2025-07-06 19:48:40,DELIVERED,SOUTH
O001062,C0285,2023-11-09 09:02:24,SHIPPED,SOUTH
O001063,C0285,2026-01-25 12:59:27,PLACED,SOUTH
O001064,C0286,2025-05-10 19:29:46,PLACED,WEST
O001065,C0286,2025-06-22 05:15:45,SHIPPED,WEST
O001066,C0286,2025-06-30 21:28:09,DELIVERED,WEST
O001067,C0286,2025-07-28 02:26:20,DELIVERED,WEST
O001068,C0286,2025-08-31 00:00:00,PLACED,WEST
O001069,C0286,2025-12-13 00:00:00,DELIVERED,WEST
O001070,C0286,2026-01-17 00:54:23,CANCELLED,WEST
O001071,C0286,2026-03-09 02:02:56,RETURNED,WEST
O001072,C0286,2026-03-14 12:15:41,PLACED,WEST
O001073,C0286,2026-05-04 19:46:50,PLACED,WEST
O001074,C0287,2024-04-26 09:56:44,PLACED,WEST
O001075,C0287,2024-09-25 18:28:21,DELIVERED,SOUTH
O001076,C0287,2024-12-16 14:52:37,CANCELLED,CENTRAL
O001077,C0287,2024-12-29 15:51:57,CANCELLED,WEST
O001078,C0287,2025-02-15 00:10:01,DELIVERED,WEST
O001079,C0287,2026-03-05 15:18:19,SHIPPED,WEST
O001080,,2023-12-03 00:00:00,PLACED,NORTH
O001081,C0288,2024-01-29 16:04:48,DELIVERED,NORTH
O001082,C0288,2024-03-21 02:47:50,PLACED,NORTH
O001083,C0288,2024-10-20 22:25:50,SHIPPED,NORTH
O001084,C0288,2024-10-22 15:21:28,PLACED,NORTH
O001085,C0288,2024-11-22 22:52:48,RETURNED,EAST
O001086,C0288,2025-01-31 04:47:55,DELIVERED,NORTH
O001087,C0288,2025-07-25 22:02:40,DELIVERED,NORTH
O001088,C0288,2026-03-21 06:21:46,DELIVERED,SOUTH
O001089,C0289,2023-07-19 00:00:00,DELIVERED,EAST
O001090,C0289,2025-01-04 14:06:58,PLACED,CENTRAL
O001091,C0290,2025-02-21 00:58:25,PLACED,NORTH
O001092,C0290,2026-01-02 16:38:09,DELIVERED,CENTRAL
O001093,C0290,2026-02-02 12:59:51,DELIVERED,NORTH
O001094,C0290,2026-04-22 12:29:10,DELIVERED,NORTH
O001095,C0290,2026-06-29 00:00:00,PLACED,NORTH
O001096,C0291,2023-09-14 03:33:06,DELIVERED,SOUTH
O001097,C0291,2024-04-10 19:03:19,DELIVERED,SOUTH
O001098,C0291,2024-07-08 07:56:55,DELIVERED,SOUTH
O001099,C0291,2026-03-14 15:58:49,DELIVERED,SOUTH
O001100,C0291,2026-04-17 08:52:00,PLACED,CENTRAL
O001101,C0292,2024-01-25 13:42:34,PLACED,EAST
O001102,C0292,2025-07-07 15:30:22,DELIVERED,WEST
O001103,C0292,2026-03-23 03:17:04,PLACED,CENTRAL
O001104,C0292,2026-06-04 14:37:29,PLACED,EAST
O001105,C0293,2025-08-13 04:41:31,CANCELLED,CENTRAL
O001106,C0293,2025-11-22 20:26:32,SHIPPED,CENTRAL
O001107,C0294,2025-10-21 03:50:12,DELIVERED,CENTRAL
O001108,C0294,2026-01-15 19:27:12,DELIVERED,CENTRAL
O001109,C0294,2026-02-26 19:10:51,RETURNED,CENTRAL
O001110,C0294,2026-05-30 11:34:01,DELIVERED,CENTRAL
O001111,C0295,2024-06-14 15:02:53,PLACED,CENTRAL
O001112,C0296,2025-08-18 16:06:43,SHIPPED,WEST
O001113,C0296,2025-09-15 06:21:00,PLACED,WEST
O001114,C0297,2024-01-17 06:58:31,PLACED,WEST
O001115,C0297,2024-09-10 05:27:48,DELIVERED,WEST
O001116,C0297,2025-02-20 00:10:01,CANCELLED,WEST
O001117,C0297,2025-04-27 16:32:19,DELIVERED,WEST
O001118,C0297,2025-08-07 16:33:12,SHIPPED,WEST
O001119,C0297,2025-09-04 22:07:02,RETURNED,WEST
O001120,C0298,2025-12-06 11:11:46,DELIVERED,WEST
O001121,C0299,2024-01-21 03:30:10,DELIVERED,SOUTH
O001122,C0299,2024-10-23 23:35:03,DELIVERED,SOUTH
O001123,C0300,2024-09-12 02:34:00,RETURNED,EAST
O001124,,2025-04-28 11:12:44,DELIVERED,CENTRAL
O001125,C0300,2025-05-10 09:35:51,SHIPPED,EAST
O001126,C0300,2025-09-30 03:43:15,DELIVERED,EAST
O001127,C0300,2026-06-15 22:07:59,PLACED,EAST
O001128,C0301,2024-12-26 09:21:48,PLACED,WEST
O001129,C0301,2025-12-24 16:02:23,DELIVERED,WEST
O001130,C0301,2026-03-18 00:26:22,SHIPPED,WEST
O001131,C0301,2026-05-09 06:06:23,DELIVERED,WEST
O001132,C0302,2023-03-21 05:06:45,DELIVERED,WEST
O001133,C0302,2025-05-08 07:20:52,SHIPPED,EAST
O001134,C0302,2025-09-25 04:49:44,PLACED,WEST
O001135,C0302,2026-03-28 00:00:00,DELIVERED,WEST
O001136,C0303,2026-01-27 16:12:59,RETURNED,EAST
O001137,C0303,2026-03-26 13:20:42,DELIVERED,EAST
O001138,C0303,2026-06-15 08:09:49,SHIPPED,EAST
O001139,C0304,2025-05-12 17:56:03,DELIVERED,EAST
O001140,C0304,2025-05-26 01:34:13,DELIVERED,EAST
O001141,C0304,2025-09-21 18:57:12,DELIVERED,EAST
O001142,C0304,2025-12-30 17:18:06,DELIVERED,EAST
O001143,,2026-01-31 20:56:04,DELIVERED,EAST
O001144,C0305,2025-03-19 01:15:50,DELIVERED,NORTH
O001145,C0305,2025-05-27 00:13:12,SHIPPED,SOUTH
O001146,C0305,2025-06-15 09:47:37,SHIPPED,SOUTH
O001147,C0305,2025-08-26 11:44:41,SHIPPED,SOUTH
O001148,,2026-01-01 05:15:04,SHIPPED,SOUTH
O001149,C0305,2026-06-02 02:55:43,PLACED,SOUTH
O001150,C0306,2023-03-20 00:00:00,SHIPPED,NORTH
O001151,C0306,2024-01-30 01:36:15,RETURNED,CENTRAL
O001152,C0306,2024-02-27 18:13:13,RETURNED,CENTRAL
O001153,,2024-10-22 20:16:51,DELIVERED,EAST
O001154,C0306,2025-01-07 11:13:55,PLACED,WEST
O001155,C0306,2025-07-12 03:08:06,SHIPPED,CENTRAL
O001156,C0307,2023-06-17 20:43:08,DELIVERED,EAST
O001157,C0307,2023-09-06 15:17:17,CANCELLED,EAST
O001158,C0307,2025-11-06 08:22:11,PLACED,EAST
O001159,C0307,2026-02-20 03:45:41,PLACED,EAST
O001160,C0307,2026-05-08 15:02:25,SHIPPED,SOUTH
O001161,C0308,2023-08-03 20:01:19,SHIPPED,SOUTH
O001162,C0308,2024-02-05 16:20:54,CANCELLED,CENTRAL
O001163,C0308,2024-12-21 03:36:11,SHIPPED,CENTRAL
O001164,C0308,2025-08-31 09:57:38,RETURNED,CENTRAL
O001165,C0309,2023-04-25 23:25:38,DELIVERED,WEST
O001166,C0309,2025-06-06 06:45:16,SHIPPED,WEST
O001167,C0309,2026-03-30 13:08:24,DELIVERED,WEST
O001168,C0309,2026-06-03 23:39:12,SHIPPED,WEST
O001169,C0309,2026-06-13 10:31:27,SHIPPED,EAST
O001170,C0310,2023-08-04 02:14:49,DELIVERED,NORTH
O001171,C0310,2023-08-18 13:52:41,SHIPPED,WEST
O001172,C0310,2024-01-03 01:51:03,SHIPPED,EAST
O001173,C0310,2024-03-04 00:29:36,PLACED,EAST
O001174,C0310,2024-05-02 11:38:41,SHIPPED,EAST
O001175,C0310,2025-12-18 16:29:13,RETURNED,WEST
O001176,C0311,2025-07-25 09:27:19,DELIVERED,CENTRAL
O001177,C0312,2024-03-11 20:14:36,DELIVERED,WEST
O001178,C0312,2024-04-11 15:58:04,SHIPPED,WEST
O001179,C0312,2025-05-03 19:47:42,DELIVERED,WEST
O001180,C0312,2025-11-17 09:24:44,SHIPPED,WEST
O001181,C0313,2024-07-08 08:14:26,DELIVERED,EAST
O001182,C0313,2024-07-24 19:44:19,PLACED,EAST
O001183,C0313,2024-08-26 16:55:56,DELIVERED,EAST
O001184,C0313,2025-08-11 20:14:09,PLACED,EAST
O001185,C0313,2025-08-13 09:35:38,DELIVERED,EAST
O001186,C0313,2026-01-01 16:33:02,PLACED,NORTH
O001187,C0314,2025-07-11 00:00:00,DELIVERED,CENTRAL
O001188,C0315,2023-01-26 20:16:52,PLACED,NORTH
O001189,C0315,2023-11-28 07:45:04,SHIPPED,NORTH
O001190,,2025-05-19 13:01:04,DELIVERED,NORTH
O001191,C0315,2026-01-07 00:44:25,PLACED,NORTH
O001192,C0315,2026-06-22 15:13:32,CANCELLED,NORTH
O001193,C0316,2025-07-17 00:52:46,DELIVERED,CENTRAL
O001194,C0316,2025-12-11 20:58:12,PLACED,CENTRAL
O001195,C0316,2026-03-03 04:10:22,SHIPPED,CENTRAL
O001196,,2026-03-31 17:13:36,DELIVERED,CENTRAL
O001197,,2026-05-31 21:19:58,DELIVERED,NORTH
O001198,C0317,2023-12-16 04:41:59,CANCELLED,CENTRAL
O001199,C0317,2024-04-11 04:49:05,DELIVERED,CENTRAL
O001200,C0317,2024-10-23 00:29:37,DELIVERED,CENTRAL
O001201,C0317,2024-12-14 00:55:30,PLACED,CENTRAL
O001202,C0317,2025-04-18 13:51:48,SHIPPED,SOUTH
O001203,C0317,2025-07-06 08:28:48,DELIVERED,CENTRAL
O001204,C0317,2025-07-30 03:46:03,PLACED,CENTRAL
O001205,C0317,2025-10-07 12:29:24,PLACED,CENTRAL
O001206,C0317,2026-01-15 14:21:42,PLACED,CENTRAL
O001207,C0317,2026-02-06 18:33:58,DELIVERED,CENTRAL
O001208,C0318,2023-02-19 02:45:52,DELIVERED,EAST
O001209,C0318,2023-05-30 00:52:26,RETURNED,NORTH
O001210,C0318,2023-07-26 10:14:48,SHIPPED,NORTH
O001211,C0318,2023-08-23 02:11:58,DELIVERED,NORTH
O001212,C0318,2023-11-14 20:02:31,PLACED,NORTH
O001213,C0318,2025-11-27 12:32:16,CANCELLED,NORTH
O001214,C0319,2024-06-23 09:40:15,SHIPPED,NORTH
O001215,C0319,2026-04-26 11:57:07,DELIVERED,WEST
O001216,C0320,2023-06-15 17:44:12,PLACED,CENTRAL
O001217,C0320,2024-04-05 14:04:21,CANCELLED,CENTRAL
O001218,C0320,2024-04-24 00:02:52,CANCELLED,CENTRAL
O001219,C0321,2025-03-27 09:33:47,SHIPPED,SOUTH
O001220,C0321,2026-06-08 19:11:06,PLACED,SOUTH
O001221,C0321,2026-06-13 06:28:50,DELIVERED,SOUTH
O001222,C0322,2025-11-16 04:36:04,RETURNED,EAST
O001223,C0322,2025-12-17 12:47:23,SHIPPED,EAST
O001224,C0322,2025-12-22 18:31:37,CANCELLED,EAST
O001225,C0323,2024-03-09 15:37:59,DELIVERED,SOUTH
O001226,C0324,2025-12-09 05:34:16,RETURNED,EAST
O001227,C0324,2025-12-30 09:34:47,SHIPPED,EAST
O001228,C0324,2026-03-14 00:00:00,SHIPPED,EAST
O001229,C0324,2026-03-16 23:39:30,PLACED,EAST
O001230,C0324,2026-04-18 18:55:53,RETURNED,SOUTH
O001231,C0324,2026-04-27 04:45:07,DELIVERED,EAST
O001232,C0325,2024-03-23 07:44:03,PLACED,CENTRAL
O001233,C0325,2025-10-25 22:28:58,PLACED,NORTH
O001234,C0325,2026-01-08 05:25:23,CANCELLED,WEST
O001235,C0326,2025-03-17 13:25:22,SHIPPED,EAST
O001236,C0327,2025-10-16 23:38:39,DELIVERED,WEST
O001237,C0327,2025-11-10 07:32:38,PLACED,WEST
O001238,C0327,2026-02-21 16:15:42,DELIVERED,WEST
O001239,C0327,2026-05-27 04:00:41,RETURNED,NORTH
O001240,C0327,2026-06-04 13:43:59,CANCELLED,WEST
O001241,C0327,2026-06-24 21:32:58,CANCELLED,SOUTH
O001242,C0328,2025-11-12 21:34:11,CANCELLED,SOUTH
O001243,C0328,2026-01-19 04:08:47,DELIVERED,SOUTH
O001244,C0328,2026-05-16 10:22:04,PLACED,SOUTH
O001245,C0329,2023-03-21 18:48:07,CANCELLED,EAST
O001246,C0329,2024-10-06 18:59:31,DELIVERED,EAST
O001247,C0330,2025-07-12 10:30:09,PLACED,WEST
O001248,C0330,2026-03-16 16:25:34,RETURNED,WEST
O001249,C0330,2026-05-22 04:30:57,DELIVERED,WEST
O001250,C0331,2025-05-05 16:37:41,DELIVERED,SOUTH
O001251,,2026-05-29 18:03:38,DELIVERED,SOUTH
O001252,C0332,2025-11-11 00:38:03,DELIVERED,EAST
O001253,C0332,2026-01-02 05:10:11,DELIVERED,EAST
O001254,C0332,2026-04-07 11:51:19,SHIPPED,EAST
O001255,C0332,2026-04-14 10:09:23,DELIVERED,EAST
O001256,C0332,2026-05-11 23:53:17,CANCELLED,EAST
O001257,C0332,2026-06-29 23:16:54,PLACED,EAST
O001258,C0333,2023-05-20 13:20:17,SHIPPED,SOUTH
O001259,C0333,2024-08-20 14:44:59,SHIPPED,SOUTH
O001260,C0333,2025-04-14 15:31:55,DELIVERED,SOUTH
O001261,C0333,2026-04-12 16:01:33,CANCELLED,SOUTH
O001262,C0334,2025-02-09 16:43:09,SHIPPED,NORTH
O001263,C0334,2025-10-12 20:13:03,DELIVERED,NORTH
O001264,C0335,2024-03-26 12:14:26,DELIVERED,EAST
O001265,C0335,2026-03-30 08:45:52,PLACED,NORTH
O001266,C0336,2025-01-12 00:00:00,DELIVERED,CENTRAL
O001267,C0336,2026-01-19 05:11:21,PLACED,CENTRAL
O001268,C0337,2024-02-29 04:51:07,PLACED,NORTH
O001269,C0337,2025-12-10 05:47:24,DELIVERED,NORTH
O001270,C0337,2026-06-25 23:01:39,CANCELLED,NORTH
O001271,C0338,2025-10-04 13:15:23,PLACED,SOUTH
O001272,C0338,2026-04-13 00:03:09,SHIPPED,SOUTH
O001273,C0339,2025-06-09 12:07:27,DELIVERED,SOUTH
O001274,C0339,2025-10-03 22:27:18,PLACED,SOUTH
O001275,C0339,2026-01-04 17:25:48,DELIVERED,CENTRAL
O001276,C0339,2026-01-25 07:05:30,SHIPPED,SOUTH
O001277,C0339,2026-04-30 08:26:58,SHIPPED,SOUTH
O001278,C0339,2026-05-16 02:17:56,DELIVERED,SOUTH
O001279,C0340,2025-03-11 13:18:44,SHIPPED,WEST
O001280,C0340,2025-07-30 17:46:13,CANCELLED,WEST
O001281,C0340,2025-08-26 05:51:31,PLACED,WEST
O001282,C0340,2025-10-09 07:48:32,RETURNED,WEST
O001283,C0340,2025-10-23 11:32:59,PLACED,WEST
O001284,C0340,2025-11-05 19:31:16,DELIVERED,WEST
